#Types Before Cut: 11091
#Types After Cut: 9681
#Search Hits: 0
769	6	10.704	ка
770	6	10.704	лагерь
771	6	10.704	мужчина
772	6	10.704	написала
773	6	10.704	носили
774	6	10.704	поговорим
775	6	10.704	рассказывать
776	6	10.704	русские
777	6	10.704	свет
778	6	10.704	семью
779	6	10.704	скажу
780	6	10.704	слава
781	6	10.704	страшно
782	6	10.704	судить
783	6	10.704	ушел
784	35	10.670	этим
785	4	10.549	apro
786	4	10.549	class
787	4	10.549	glass
788	4	10.549	mixed
789	4	10.549	note
790	4	10.549	pl
791	4	10.549	spro
792	4	10.549	tor
793	4	10.549	барашков
794	4	10.549	бассейн
795	4	10.549	беззеркалки
796	4	10.549	белорусским
797	4	10.549	белые
798	4	10.549	братьях
799	4	10.549	буква
800	4	10.549	вай
801	4	10.549	венеру
802	4	10.549	верю
803	4	10.549	веселая
804	4	10.549	витя
805	4	10.549	встретилась
806	4	10.549	всякое
807	4	10.549	всём
808	4	10.549	вышки
809	4	10.549	гитара
810	4	10.549	гитаре
811	4	10.549	гкчп
812	4	10.549	глазами
813	4	10.549	голова
814	4	10.549	голове
815	4	10.549	гриша
816	4	10.549	громкоговорителя
817	4	10.549	грусти
818	4	10.549	гуляют
819	4	10.549	даша
820	4	10.549	девочку
821	4	10.549	девятый
822	4	10.549	длинный
823	4	10.549	дочь
824	4	10.549	думал
825	4	10.549	дяди
826	4	10.549	еду
827	4	10.549	ехал
828	4	10.549	ехала
829	4	10.549	забрали
830	4	10.549	задавать
831	4	10.549	задания
832	4	10.549	задний
833	4	10.549	закончу
834	4	10.549	заметила
835	4	10.549	занималась
836	4	10.549	занимаюсь
837	4	10.549	звукооператором
838	4	10.549	ивановна
839	4	10.549	интереснее
840	4	10.549	кагоцел
841	4	10.549	камеры
842	4	10.549	капитан
843	4	10.549	каракатица
844	4	10.549	касательно
845	4	10.549	кастрюля
846	4	10.549	кларнет
847	4	10.549	классные
848	4	10.549	книгу
849	4	10.549	комнату
850	4	10.549	королёв
851	4	10.549	кот
852	4	10.549	кота
853	4	10.549	кошмар
854	4	10.549	крутая
855	4	10.549	крутой
856	4	10.549	крутые
857	4	10.549	крыс
858	4	10.549	крысы
859	4	10.549	купались
860	4	10.549	кухня
861	4	10.549	лебединое
862	4	10.549	лесу
863	4	10.549	лингвистов
864	4	10.549	литературе
865	4	10.549	любила
866	4	10.549	любимого
867	4	10.549	мамаша
868	4	10.549	метров
869	4	10.549	мечта
870	4	10.549	мило
871	4	10.549	минута
872	4	10.549	моим
873	4	10.549	моменты
874	4	10.549	муж
875	4	10.549	навруз
876	4	10.549	нарисован
877	4	10.549	наурыз
878	4	10.549	неловко
879	4	10.549	ночью
880	4	10.549	нравилось
881	4	10.549	нууу
882	4	10.549	общался
883	4	10.549	общежитии
884	4	10.549	одногруппников
885	4	10.549	описать
886	4	10.549	орех
887	4	10.549	орехи
888	4	10.549	остановился
889	4	10.549	остановки
890	4	10.549	отвезли
891	4	10.549	отучилась
892	4	10.549	охота
893	4	10.549	пастернаке
894	4	10.549	первокурсников
895	4	10.549	песни
896	4	10.549	пилот
897	4	10.549	платья
898	4	10.549	побывала
899	4	10.549	поел
900	4	10.549	поесть
901	4	10.549	позвоню
902	4	10.549	пойду
903	4	10.549	правой
904	4	10.549	представляла
905	4	10.549	привод
906	4	10.549	придумали
907	4	10.549	придётся
908	4	10.549	приезжаю
909	4	10.549	пришёл
910	4	10.549	профессии
911	4	10.549	профессия
912	4	10.549	пускай
913	4	10.549	пятьсот
914	4	10.549	разборка
915	4	10.549	расскажите
916	4	10.549	рассказываешь
917	4	10.549	расшифровывать
918	4	10.549	ребёнка
919	4	10.549	родилась
920	4	10.549	руками
921	4	10.549	руню
922	4	10.549	руня
923	4	10.549	русскому
924	4	10.549	ручки
925	4	10.549	саду
926	4	10.549	сбил
927	4	10.549	сверху
928	4	10.549	селекции
929	4	10.549	сзади
930	4	10.549	сидят
931	4	10.549	слышу
932	4	10.549	собаки
933	4	10.549	собираешься
934	4	10.549	советую
935	4	10.549	соционике
936	4	10.549	спектакль
937	4	10.549	специфический
938	4	10.549	стану
939	4	10.549	стекает
940	4	10.549	стой
941	4	10.549	столетию
942	4	10.549	стою
943	4	10.549	стоя
944	4	10.549	стоял
945	4	10.549	стояла
946	4	10.549	строили
947	4	10.549	строительный
948	4	10.549	суп
949	4	10.549	счастлива
950	4	10.549	танцевать
951	4	10.549	танцпол
952	4	10.549	твоего
953	4	10.549	твоим
954	4	10.549	трамвай
955	4	10.549	тысяча
956	4	10.549	тётя
957	4	10.549	улучшается
958	4	10.549	умный
959	4	10.549	университетах
960	4	10.549	урок
961	4	10.549	учатся
962	4	10.549	учила
963	4	10.549	училище
964	4	10.549	учусь
965	4	10.549	фай
966	4	10.549	физтех
967	4	10.549	финиш
968	4	10.549	фонема
969	4	10.549	фразу
970	4	10.549	фундук
971	4	10.549	хвост
972	4	10.549	хлеб
973	4	10.549	хобби
974	4	10.549	хорватия
975	4	10.549	чгк
976	4	10.549	четырнадцать
977	4	10.549	чуваки
978	4	10.549	чудо
979	4	10.549	шикарно
980	4	10.549	шутки
981	4	10.549	щуку
982	4	10.549	щяс
983	14	10.546	вся
984	9	10.177	взяли
985	9	10.177	зала
986	9	10.177	пару
987	9	10.177	хорошая
988	7	10.171	вечера
989	7	10.171	вещей
990	7	10.171	единственное
991	7	10.171	короткий
992	7	10.171	увидел
993	7	10.171	чисто
994	13	10.120	месте
995	8	10.075	любовь
996	8	10.075	людям
997	8	10.075	модель
998	8	10.075	неплохо
999	8	10.075	приехал
